trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1101,False,"{'a': 0.5, 'e': 0.4518128007017902}",20,9,0.6434131329238744,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1102,False,"{'a': 0.5, 'e': 0.4509204621748089}",20,0,-90.63614278226271,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
1103,False,"{'a': 0.5, 'e': 0.45002767272740274}",20,7,-72.1686023420076,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
1104,False,"{'a': 0.5, 'e': 0.4491344332523616}",20,15,8.813459064456259,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.5, 'e': 0.4482407446429244}",20,5,-82.59959723818957,"{0: 10, 1: 1, 2: 1, 3: 2, 4: 1}",1
1106,False,"{'a': 0.5, 'e': 0.4473466077927801}",25,5,-0.9262480157348285,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1107,False,"{'a': 0.5, 'e': 0.4464520235960651}",30,0,-21.34554536666467,"{0: 24, 1: 3, 2: 2, 3: 1, 4: 0}",0
1108,False,"{'a': 0.5, 'e': 0.44555699294736395}",25,11,21.028410376766843,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.5, 'e': 0.4446615167417068}",20,0,-49.60854047993426,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1110,False,"{'a': 0.5, 'e': 0.4437655958745701}",30,0,-71.18006229914009,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
1111,False,"{'a': 0.5, 'e': 0.4428692312418743}",20,0,-23.12629495520392,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1112,False,"{'a': 0.5, 'e': 0.44197242373998435}",25,8,-51.28151576000949,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
1113,False,"{'a': 0.5, 'e': 0.44107517426570736}",25,0,-18.857044940099378,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1114,False,"{'a': 0.5, 'e': 0.440177483716293}",20,0,-3.43180950819704,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1115,False,"{'a': 0.5, 'e': 0.43927935298943144}",30,10,-7.511655868261439,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 0.4383807829832537}",20,6,2.411689514070158,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1117,False,"{'a': 0.5, 'e': 0.4374817745963293}",20,14,-1.7314267098526268,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1118,False,"{'a': 0.5, 'e': 0.43658232872766695}",20,0,-39.42704772476642,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1119,False,"{'a': 0.5, 'e': 0.4356824462767121}",20,5,-54.83016778770967,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 2}",1
1120,False,"{'a': 0.5, 'e': 0.43478212814334743}",20,4,-39.9698075606161,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
1121,False,"{'a': 0.5, 'e': 0.43388137522789066}",20,0,-76.41730845639421,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
1122,False,"{'a': 0.5, 'e': 0.432980188431095}",25,0,-32.68683410450979,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1123,False,"{'a': 0.5, 'e': 0.4320785686541468}",30,16,-0.28673257765387095,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1124,False,"{'a': 0.5, 'e': 0.4311765167986662}",20,0,-96.27656853893683,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
1125,False,"{'a': 0.5, 'e': 0.4302740337667045}",20,0,-15.95549395319871,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1126,False,"{'a': 0.5, 'e': 0.42937112046074505}",20,0,-38.8285536658523,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
1127,False,"{'a': 0.5, 'e': 0.42846777778370077}",30,15,-26.431362759088294,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1128,False,"{'a': 0.5, 'e': 0.4275640066389146}",25,15,-10.625013022226485,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1129,False,"{'a': 0.5, 'e': 0.42665980793015723}",30,0,-59.82161620717043,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",0
1130,False,"{'a': 0.5, 'e': 0.42575518256162764}",20,4,2.643737745419246,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1131,False,"{'a': 0.5, 'e': 0.4248501314379508}",20,0,-52.668869016053975,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1132,False,"{'a': 0.5, 'e': 0.42394465546417814}",35,0,-181.40895015161803,"{0: 22, 1: 2, 2: 8, 3: 0, 4: 3}",0
1133,False,"{'a': 0.5, 'e': 0.42303875554578513}",25,2,-109.8148749441676,"{0: 16, 1: 2, 2: 2, 3: 1, 4: 2}",1
1134,False,"{'a': 0.5, 'e': 0.42213243258867206}",20,0,-70.0252562211176,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
1135,False,"{'a': 0.5, 'e': 0.42122568749916134}",25,14,-64.94429982881186,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
1136,False,"{'a': 0.5, 'e': 0.42031852118399843}",25,0,-15.445417886053653,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1137,False,"{'a': 0.5, 'e': 0.41941093455034917}",25,12,-14.682156396196028,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1138,False,"{'a': 0.5, 'e': 0.41850292850580045}",25,0,17.443208625647173,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
1139,False,"{'a': 0.5, 'e': 0.41759450395835795}",30,16,-29.81571407487921,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1140,False,"{'a': 0.5, 'e': 0.4166856618164465}",25,14,8.219220479700475,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1141,False,"{'a': 0.5, 'e': 0.4157764029889078}",35,21,-22.456916245093865,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
1142,False,"{'a': 0.5, 'e': 0.4148667283850009}",20,7,-67.3375777349951,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 1}",1
1143,False,"{'a': 0.5, 'e': 0.4139566389144}",20,3,3.0104288414034093,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1144,False,"{'a': 0.5, 'e': 0.4130461354871949}",20,9,12.279748747294578,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.5, 'e': 0.4121352190138885}",30,14,17.35491499672866,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1146,False,"{'a': 0.5, 'e': 0.41122389040539764}",25,3,-45.89287662417427,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
1147,False,"{'a': 0.5, 'e': 0.4103121505730504}",20,0,18.81477124861196,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1148,False,"{'a': 0.5, 'e': 0.40940000042858704}",20,0,-128.80108434715473,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
1149,False,"{'a': 0.5, 'e': 0.40848744088415717}",25,13,6.997577955342388,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1150,False,"{'a': 0.5, 'e': 0.4075744728523206}",30,14,5.390915609712207,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1151,False,"{'a': 0.5, 'e': 0.40666109724604504}",25,0,-46.343241417960385,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1152,False,"{'a': 0.5, 'e': 0.40574731497870625}",25,9,13.28610574792476,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1153,False,"{'a': 0.5, 'e': 0.4048331269640863}",25,14,4.694614454588436,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1154,False,"{'a': 0.5, 'e': 0.40391853411637296}",30,19,19.569006979078686,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.5, 'e': 0.4030035373501593}",20,12,2.7121996010634177,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.5, 'e': 0.40208813758044176}",20,0,-4.485893625352899,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1157,False,"{'a': 0.5, 'e': 0.4011723357226203}",25,0,39.808287364794424,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 0.4002561326924963}",20,9,6.026686371147699,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 0.3993395294062732}",25,11,19.37776942473381,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.5, 'e': 0.3984225267805538}",20,0,-22.79287871214826,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1161,False,"{'a': 0.5, 'e': 0.39750512573234104}",25,0,1.1425337066852927,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1162,False,"{'a': 0.5, 'e': 0.3965873271790354}",25,0,-13.559559195540517,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1163,False,"{'a': 0.5, 'e': 0.39566913203843584}",20,3,5.714097835680791,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1164,False,"{'a': 0.5, 'e': 0.39475054122873704}",30,1,-38.93885466230055,"{0: 23, 1: 1, 2: 3, 3: 2, 4: 0}",1
1165,False,"{'a': 0.5, 'e': 0.3938315556685301}",25,0,24.158522883388827,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1166,False,"{'a': 0.5, 'e': 0.39291217627680014}",25,0,-78.27081715428216,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
1167,False,"{'a': 0.5, 'e': 0.39199240397292684}",25,0,-21.546663477786087,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
1168,False,"{'a': 0.5, 'e': 0.391072239676682}",25,3,-15.865518114101743,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
1169,False,"{'a': 0.5, 'e': 0.3901516843082303}",25,16,-32.63111891009864,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1170,False,"{'a': 0.5, 'e': 0.3892307387881266}",25,10,-6.43819099512747,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1171,False,"{'a': 0.5, 'e': 0.38830940403731673}",20,0,-24.204890225575237,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1172,False,"{'a': 0.5, 'e': 0.38738768097713494}",20,2,7.883542063632557,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1173,False,"{'a': 0.5, 'e': 0.38646557052930475}",35,18,29.797443112560213,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.5, 'e': 0.385543073615936}",20,1,-52.70321789898163,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
1175,False,"{'a': 0.5, 'e': 0.38462019115952595}",20,16,5.832627892825111,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.5, 'e': 0.3836969240829566}",20,0,-88.08389029497711,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
1177,False,"{'a': 0.5, 'e': 0.38277327330949534}",25,15,5.335588621012132,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1178,False,"{'a': 0.5, 'e': 0.38184923976279245}",25,0,-40.15058022954492,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1179,False,"{'a': 0.5, 'e': 0.38092482436688185}",25,0,-81.29660387698512,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
1180,False,"{'a': 0.5, 'e': 0.3800000280461784}",20,11,-27.50612967695573,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1181,False,"{'a': 0.5, 'e': 0.3790748517254788}",25,0,-45.165423223975324,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1182,False,"{'a': 0.5, 'e': 0.3781492963299588}",20,2,-57.35082241382304,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
1183,False,"{'a': 0.5, 'e': 0.37722336278517427}",25,0,2.973562059036318,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
1184,False,"{'a': 0.5, 'e': 0.37629705201705815}",25,16,14.821823887650062,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.5, 'e': 0.37537036495192155}",25,14,17.616707908511152,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.5, 'e': 0.3744433025164511}",25,2,-57.05789443053789,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 1}",1
1187,False,"{'a': 0.5, 'e': 0.37351586563770955}",25,0,-9.906763903861764,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1188,False,"{'a': 0.5, 'e': 0.37258805524313326}",35,11,-35.04295671759016,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 1}",1
1189,False,"{'a': 0.5, 'e': 0.371659872260533}",20,0,-37.72359181805567,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1190,False,"{'a': 0.5, 'e': 0.37073131761809125}",20,2,-64.68482329430678,"{0: 14, 1: 1, 2: 0, 3: 2, 4: 1}",1
1191,False,"{'a': 0.5, 'e': 0.36980239224436295}",35,13,-6.656235344379452,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
1192,False,"{'a': 0.5, 'e': 0.36887309706827304}",25,0,-0.19898461020438174,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1193,False,"{'a': 0.5, 'e': 0.367943433019117}",20,1,-4.683599111385654,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1194,False,"{'a': 0.5, 'e': 0.3670134010265584}",30,15,14.73720360973703,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1195,False,"{'a': 0.5, 'e': 0.36608300202062954}",20,10,18.076325540055084,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.5, 'e': 0.365152236931729}",25,9,25.614018775608052,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.5, 'e': 0.36422110669062213}",25,3,-2.674391363158306,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
1198,False,"{'a': 0.5, 'e': 0.36328961222843875}",20,6,-41.5704120585129,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1199,False,"{'a': 0.5, 'e': 0.3623577544766736}",30,15,9.77598721250559,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1200,False,"{'a': 0.5, 'e': 0.361425534367184}",25,0,-16.45844591578601,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1201,False,"{'a': 0.5, 'e': 0.3604929528321903}",25,6,32.82721472683975,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.5, 'e': 0.35956001080427363}",20,0,-18.285774421360014,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
1203,False,"{'a': 0.5, 'e': 0.35862670921637635}",20,14,8.047156658141349,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.5, 'e': 0.3576930490017995}",30,5,6.1437285928244805,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
1205,False,"{'a': 0.5, 'e': 0.35675903109420365}",30,3,19.84108064691442,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
1206,False,"{'a': 0.5, 'e': 0.35582465642760625}",25,7,17.118238729353717,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.5, 'e': 0.3548899259363823}",25,11,-17.340175082200023,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
1208,False,"{'a': 0.5, 'e': 0.3539548405552618}",25,0,-13.840928951152538,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1209,False,"{'a': 0.5, 'e': 0.3530194012193304}",20,0,21.729443154115128,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1210,False,"{'a': 0.5, 'e': 0.35208360886402695}",25,14,20.157577465085208,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.5, 'e': 0.3511474644251443}",20,0,-21.517176713166513,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1212,False,"{'a': 0.5, 'e': 0.3502109688388262}",20,0,-52.276018843608384,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1213,False,"{'a': 0.5, 'e': 0.34927412304156863}",30,0,-25.919966432547135,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
1214,False,"{'a': 0.5, 'e': 0.348336927970217}",25,3,-59.60781897976116,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
1215,False,"{'a': 0.5, 'e': 0.34739938456196656}",20,3,-34.77835067420736,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1216,False,"{'a': 0.5, 'e': 0.3464614937543603}",20,6,-37.13205380497073,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
1217,False,"{'a': 0.5, 'e': 0.3455232564852894}",25,16,-32.212988600635946,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
1218,False,"{'a': 0.5, 'e': 0.3445846736929906}",20,0,-22.86476856118598,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1219,False,"{'a': 0.5, 'e': 0.34364574631604705}",20,4,-121.30148566202027,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 3}",1
1220,False,"{'a': 0.5, 'e': 0.3427064752933856}",25,9,18.24216786996997,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.5, 'e': 0.3417668615642776}",20,12,-21.207374636167458,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
1222,False,"{'a': 0.5, 'e': 0.3408269060683363}",25,0,-31.300647298007547,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
1223,False,"{'a': 0.5, 'e': 0.3398866097455176}",30,16,13.507535112310613,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1224,False,"{'a': 0.5, 'e': 0.3389459735361172}",30,0,-69.748880902315,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
1225,False,"{'a': 0.5, 'e': 0.33800499838077175}",20,10,-14.434554615302195,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1226,False,"{'a': 0.5, 'e': 0.3370636852204559}",20,8,19.69341609703751,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.5, 'e': 0.3361220349964831}",25,0,-6.663967431793949,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
1228,False,"{'a': 0.5, 'e': 0.3351800486505031}",20,0,-13.974608828580052,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1229,False,"{'a': 0.5, 'e': 0.3342377271245026}",20,14,1.780406294493985,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1230,False,"{'a': 0.5, 'e': 0.3332950713608026}",20,12,12.895244175709355,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.5, 'e': 0.33235208230205926}",25,3,29.165647239244056,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.5, 'e': 0.3314087608912611}",30,11,-25.282889166106152,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1233,False,"{'a': 0.5, 'e': 0.33046510807172985}",25,1,14.90391829135692,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
1234,False,"{'a': 0.5, 'e': 0.32952112478711787}",25,0,-73.46427906414512,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
1235,False,"{'a': 0.5, 'e': 0.3285768119814088}",25,8,-23.580873209970605,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1236,False,"{'a': 0.5, 'e': 0.3276321705989149}",20,0,-75.51046250383143,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
1237,False,"{'a': 0.5, 'e': 0.3266872015842779}",25,17,2.178477678144994,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1238,False,"{'a': 0.5, 'e': 0.3257419058824663}",25,0,-126.02176821406316,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
1239,False,"{'a': 0.5, 'e': 0.32479628443877623}",25,8,27.73926948683443,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.5, 'e': 0.3238503381988286}",20,12,-7.163285342987484,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1241,False,"{'a': 0.5, 'e': 0.3229040681085699}",20,0,-41.08199418712834,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1242,False,"{'a': 0.5, 'e': 0.3219574751142698}",25,7,12.535516799386727,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1243,False,"{'a': 0.5, 'e': 0.32101056016252166}",25,15,5.2032523262824855,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1244,False,"{'a': 0.5, 'e': 0.32006332420023986}",20,0,17.995561219719434,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1245,False,"{'a': 0.5, 'e': 0.3191157681746608}",25,11,23.71297451558888,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.5, 'e': 0.31816789303333987}",20,6,24.84890882771011,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.5, 'e': 0.3172196997241527}",25,7,20.68675155219534,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1248,False,"{'a': 0.5, 'e': 0.316271189195292}",30,22,1.3303332808028483,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1249,False,"{'a': 0.5, 'e': 0.3153223623952687}",25,0,6.5866281979054655,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1250,False,"{'a': 0.5, 'e': 0.31437322027290904}",30,4,-4.051402010129854,"{0: 21, 1: 3, 2: 2, 3: 0, 4: 0}",1
1251,False,"{'a': 0.5, 'e': 0.3134237637773555}",25,7,28.01261020086835,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.5, 'e': 0.3124739938580641}",30,3,7.6133045310942355,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 0}",1
1253,False,"{'a': 0.5, 'e': 0.3115239114648051}",25,11,-13.678458243045664,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1254,False,"{'a': 0.5, 'e': 0.3105735175476604}",20,0,-17.39404824202055,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1255,False,"{'a': 0.5, 'e': 0.3096228130570242}",20,0,30.78447518244983,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1256,False,"{'a': 0.5, 'e': 0.3086717989436006}",20,0,-21.581721587458468,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1257,False,"{'a': 0.5, 'e': 0.3077204761584039}",20,4,-29.264099856209572,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
1258,False,"{'a': 0.5, 'e': 0.3067688456527566}",20,0,19.921328596766255,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1259,False,"{'a': 0.5, 'e': 0.30581690837828934}",25,6,10.166480113025331,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1260,False,"{'a': 0.5, 'e': 0.30486466528693895}",20,11,-2.3565578734422052,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1261,False,"{'a': 0.5, 'e': 0.3039121173309489}",30,19,0.6675469297269516,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1262,False,"{'a': 0.5, 'e': 0.3029592654628667}",30,22,8.156471588617206,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.5, 'e': 0.30200611063554444}",30,12,36.21927711055033,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.5, 'e': 0.3010526538021365}",25,0,3.389211486762763,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
1265,False,"{'a': 0.5, 'e': 0.3000988959161001}",25,11,-22.794176443216227,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1266,False,"{'a': 0.5, 'e': 0.29914483793119256}",25,8,-23.866012172350132,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1267,False,"{'a': 0.5, 'e': 0.2981904808014722}",25,2,-31.466009653679528,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
1268,False,"{'a': 0.5, 'e': 0.29723582548129573}",25,20,9.072043368605373,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.5, 'e': 0.29628087292531874}",25,11,22.657939428863322,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.5, 'e': 0.2953256240884933}",35,19,-6.571121230667405,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1271,False,"{'a': 0.5, 'e': 0.29437007992606856}",20,2,17.459240251135125,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1272,False,"{'a': 0.5, 'e': 0.29341424139358824}",30,8,11.53129947313242,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
1273,False,"{'a': 0.5, 'e': 0.29245810944689116}",20,9,-13.77062303929024,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1274,False,"{'a': 0.5, 'e': 0.2915016850421088}",20,0,5.967438676036354,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1275,False,"{'a': 0.5, 'e': 0.29054496913566596}",20,0,-44.69129410159283,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1276,False,"{'a': 0.5, 'e': 0.28958796268427794}",20,2,-24.363819139167678,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
1277,False,"{'a': 0.5, 'e': 0.2886306666449516}",20,0,12.43078475882361,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1278,False,"{'a': 0.5, 'e': 0.2876730819749824}",20,11,1.8504377286679616,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1279,False,"{'a': 0.5, 'e': 0.2867152096319555}",30,16,-30.779846513533208,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1280,False,"{'a': 0.5, 'e': 0.2857570505737428}",30,24,8.393214581643084,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.5, 'e': 0.28479860575850313}",30,0,15.829269712088236,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
1282,False,"{'a': 0.5, 'e': 0.28383987614468165}",25,0,-29.80266937746792,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",1
